subword	prod	cum_freq	idiosyncrasy_index
सी</w>	126	2513	19.944444444444443
देश</w>	11	2481	225.54545454545453
राजा</w>	1	2471	2471.0
ली</w>	263	2462	9.361216730038024
ओं</w>	149	2422	16.25503355704698
उन्ह	3	2382	794.0
कार	102	2351	23.04901960784314
दी</w>	67	2341	34.940298507462686
इस</w>	3	2339	779.6666666666666
नेवा	458	2313	5.050218340611353
अपनी</w>	1	2228	2228.0
हुए</w>	1	2226	2226.0
हम</w>	8	2213	276.625
पुत्रा</w>	3	2191	730.3333333333334
देख	38	2180	57.36842105263158
्राए	10	12	1.2
नों</w>	117	2127	18.17948717948718
इस्राए	5	2121	424.2
ड़े</w>	89	2110	23.707865168539325
ता	290	2101	7.244827586206896
दिन</w>	7	2052	293.14285714285717
सम	85	2004	23.576470588235296
जाए	31	1997	64.41935483870968
ड़</w>	85	1990	23.41176470588235
उसे</w>	1	1988	1988.0
ेगा</w>	133	1984	14.917293233082706
रख	55	1933	35.14545454545455
गी</w>	227	1922	8.466960352422907
ओर</w>	5	1912	382.4
कोई</w>	2	1909	954.5
बु	115	1858	16.156521739130437
हूं</w>	7	1869	267.0
सि	161	1858	11.540372670807454
ड़ा</w>	86	1851	21.523255813953487
ारा</w>	59	1850	31.35593220338983
गों</w>	32	1839	57.46875
जिस</w>	1	1826	1826.0
ज्	98	1818	18.551020408163264
हुआ</w>	2	1814	907.0
